id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min
3087,3093,3651,166,Gl 27,54    Psc,,0.656063,21.250472,11.0595,-461.07,-370.88,-32.9,5.88,5.661,K0V,0.85,10.155576,1.761632,4.008362,-1.957E-5,-2.848E-5,-3.073E-5,0.1717568098586768,0.3708907108264425,-2.2353304369374998E-6,-1.798076978E-6,,54,Psc,1,3087,,0.4738053933388253,,
3132,3138,3690,167,,55    Psc,,0.665436,21.438495,127.0648,28.46,-28.51,-17.0,5.36,-0.16,F3V...,1.16,116.482876,20.500398,46.442414,-1.266E-5,1.557E-5,-2.27E-5,0.174210802307268,0.374172325571675,1.379779734861111E-7,-1.3822038E-7,,55,Psc,1,3132,,100.92528860766845,,
3172,3179,3712,168,,18Alp Cas,Shedir,0.675116,56.537331,69.979,50.36,-32.17,-4.0,2.24,-1.985,K0II-IIIvar,1.17,37.984817,6.784483,58.379619,3.74E-6,1.802E-5,-9.43E-6,0.17674488133148336,0.9867625763100912,2.4415216952777776E-7,-1.55964561E-7,Alp,18,Cas,1,3172,,542.0008904016238,Alp,2.25
3186,3193,3807,174,,,,0.678437,-4.351841,144.5087,-15.29,-14.48,35.0,5.9,0.101,K0III,1.091,141.825516,25.458519,-10.965479,3.627E-5,-4.37E-6,-1.283E-5,0.17761431837989713,-0.075953948258925,-7.412801175694444E-8,-7.020102E-8,,,Cet,1,3186,,79.35969681957694,,
3224,3231,3817,175,,32    And,,0.68533,39.458664,108.8139,-14.37,-3.02,-5.0,5.3,0.117,G8III,0.891,82.664742,14.992827,69.15353,-1.54E-6,-7.98E-6,-4.48E-6,0.17941889840739841,0.6886836048879862,-6.966772589583332E-8,-1.4641373E-8,,32,And,1,3224,,78.19878403894965,,
3292,3299,3856,177,,,,0.700953,66.147592,158.4786,-9.79,-8.55,-3.0,5.83,-0.17,G9III-IV,1.042,63.009855,11.694404,144.942944,6.06E-6,-6.53E-6,-5.46E-6,0.1835090086964809,1.1544932762987712,-4.7463259326388886E-8,-4.1451569E-8,,,Cas,1,3292,,101.85913880541169,,
3293,3300,3901,179,,19Xi  Cas,,0.701081,50.512526,438.5965,12.32,-6.48,-10.0,4.8,-3.41,B2.5V,-0.105,274.222888,50.904565,338.492753,-7.2E-7,2.651E-5,-1.665E-5,0.18354256162914762,0.8816098861106475,5.972904544444444E-8,-3.1415926E-8,Xi,19,Cas,1,3293,,2013.7242498623896,,
3407,3414,4058,184,,20Pi  Cas,,0.724466,47.024546,53.6769,-24.52,-37.16,13.0,4.95,1.301,A5V,0.17,35.934654,6.898434,39.272564,1.705E-5,-3.22E-6,3.14E-6,0.18966466783224836,0.8207331596283237,-1.1887631447222223E-7,-1.80156763E-7,Pi,20,Cas,1,3407,,26.278465408384932,Pi,4.962
3413,3419,4128,188,Gl 31,16Bet Cet,Diphda,0.72649,-17.986605,29.5334,232.79,32.71,13.3,2.04,-0.312,K0III,1.019,27.583638,5.310463,-9.119792,7.82E-6,3.545E-5,2.5E-7,0.19019464223046095,-0.31392547040265245,1.1285977669652777E-6,1.58582554E-7,Bet,16,Cet,1,3413,,116.09138701261821,,
3448,3455,4188,194,,17Phi1Cet,,0.7365,-10.60955,71.6332,-6.96,-113.88,1.0,4.77,0.494,K0IIIvar,0.998,69.103848,13.491898,-13.188762,-5.7E-6,-3.57E-6,-3.906E-5,0.19281534874846856,-0.18517158692591623,-3.3743032166666666E-8,-5.52105819E-7,Phi-1,17,Cet,1,3448,,55.25861556300781,,
3449,3456,4211,195,,Lam2Scl,,0.736683,-38.421686,103.8422,247.02,120.68,27.0,5.9,0.818,K1III,1.144,79.84779,15.593763,-64.532299,3.445E-5,1.3343E-4,3.043E-5,0.19286320688409495,-0.6705849176099462,1.1975867537083335E-6,5.85073149E-7,Lam-2,,Scl,1,3449,,41.00152405066133,,
3471,3478,4142,189,,,,0.740612,47.863984,191.2046,-39.77,8.54,-60.0,5.66,-0.747,B5V...,-0.113,125.87378,24.716289,141.788188,-3.905E-5,-4.524E-5,-4.019E-5,0.19389175590899338,0.83538410827702,-1.9281040075694444E-7,4.1403088E-8,,,Cas,1,3471,,173.30057353270814,,
3496,3504,4180,193,,22Omi Cas,,0.74542,48.284364,215.5172,17.79,-7.62,-17.0,4.48,-2.187,B5III,-0.069,140.690195,27.809754,160.874126,-9.12E-6,1.714E-5,-1.828E-5,0.19515053367309548,0.8427211297504825,8.624835377083334E-8,-3.6942802E-8,Omi,22,Cas,1,3496,,652.8298441586142,Omi,4.497
3497,3505,4247,197,Gl 31.3,,,0.745666,-22.006135,26.7451,-66.07,81.15,13.2,5.22,3.084,F0V,0.35,24.325675,4.809987,-10.02159,1.781E-5,-5.21E-6,4.7E-6,0.195214986231511,-0.38407951451986627,-3.203163987430555E-7,3.93426301E-7,,,Cet,1,3497,,5.086276903064366,,
3513,3521,4293,198,,,,0.749187,-42.676558,64.3915,-89.06,-96.11,10.0,5.94,1.896,A7V,0.297,46.43253,9.225661,-43.648415,-7.15E-6,-2.977E-5,-2.899E-5,0.19613659196819086,-0.744846458101245,-4.317750639027778E-7,-4.65954428E-7,,,Phe,1,3513,,15.19147698447522,,
3536,3544,4222,196,,,,0.754774,55.221396,98.8142,-28.35,-5.34,-9.0,5.41,0.436,A2Vs,0.022,55.267454,11.065156,81.162189,-4.2E-7,-1.393E-5,-9.02E-6,0.19759940835906367,0.9637951714708125,-1.374446784375E-7,-2.588905E-8,,,Cas,1,3536,,58.29079788672337,,
3564,3572,4161,192,,21    Cas,,0.760862,74.988073,93.0233,-14.93,-21.86,9.0,5.64,0.797,A2IV,0.078,23.618496,4.767825,89.848671,1.3E-5,-4.24E-6,6.34E-6,0.19919315865152806,1.3087887726726375,-7.238268250694446E-8,-1.0598027E-7,,21,Cas,1,3564,,41.80228289540325,YZ,5.833
3599,3607,4398,210,,,,0.769929,-22.522097,93.2836,197.14,-12.25,-15.0,5.49,0.641,G8/K0III,0.978,84.424329,17.251486,-35.731271,-3.381E-5,8.408E-5,7.6E-7,0.20156692791478617,-0.39308474565965623,9.557616898472221E-7,-5.9389675E-8,,,Cet,1,3599,,48.261409326852096,,
3624,3632,4408,211,,57    Psc,,0.775822,15.475504,238.0952,-29.45,-44.22,-27.0,5.36,-1.524,M4III,1.559,224.74591,46.286311,63.530014,-5.87E-6,-3.591E-5,-5.656E-5,0.2031096946957469,0.27009850513467126,-1.4277762892361112E-7,-2.14384609E-7,,57,Psc,1,3624,,354.48674447379983,EL,5.41
3667,3675,4482,213,,58    Psc,,0.783738,11.973849,86.8056,53.83,-35.12,-1.0,5.51,0.817,G8II,0.987,83.135681,17.301446,18.009142,-2.59E-6,2.26E-5,-1.467E-5,0.20518219953303712,0.208983093167565,2.6097520424305554E-7,-1.70266564E-7,,58,Psc,1,3667,,41.03930524610162,,
3685,3693,4502,215,,34Zet And,,0.788981,24.267178,58.0046,-101.23,-81.89,-24.0,4.08,0.263,K1II,1.1,51.755023,10.844894,23.839349,-6.8E-6,-3.051E-5,-3.108E-5,0.20655470770222276,0.4235421551281737,-4.907768888263889E-7,-3.97013923E-7,Zet,34,And,1,3685,,68.35967668381046,Zet,4.112
3689,3697,4526,216,,60    Psc,,0.789898,6.740956,141.2429,14.42,-10.26,14.0,5.98,0.23,G8III,0.941,137.278099,28.800101,16.579198,1.27E-5,1.275E-5,-5.3E-6,0.20679473771366144,0.11765188375852376,6.991013273611111E-8,-4.9741883E-8,,60,Psc,1,3689,,70.46930689671467,,
3709,3717,4585,218,,,,0.795339,-18.061339,108.9325,30.18,34.4,2.0,5.7,0.514,K3III,1.3,101.327943,21.40872,-33.772891,4.12E-6,1.716E-5,1.664E-5,0.20821918627172695,-0.3152298327108225,1.4631676879166667E-7,1.66775906E-7,,,Cet,1,3709,,54.250032163115016,,
3713,3721,4382,208,,23    Cas,,0.796119,74.847573,236.4066,15.03,-5.94,-3.0,5.42,-1.448,B8III,-0.066,60.456458,12.786343,228.187629,2.08E-6,1.805E-5,-4.74E-6,0.20842347059059163,1.306336583018095,7.286749618749999E-8,-2.8797932E-8,,23,Cas,1,3713,,330.5217168699801,,
3733,3741,4622,220,,,,0.800296,-21.722492,105.1525,24.99,-7.23,21.0,5.57,0.461,B9V,-0.058,95.549279,20.317372,-38.918215,1.553E-5,1.633E-5,-1.137E-5,0.20951698910571423,-0.37912900970525376,1.2115493877083332E-7,-3.5052029E-8,,,Cet,1,3733,,56.963937334118356,,
3742,3750,4440,212,,,,0.802487,72.674482,61.237,133.71,9.87,1.0,5.86,1.925,K0IV,1.01,17.835353,3.80341,58.458579,-1.072E-5,3.83E-5,1.85E-6,0.21009062413825735,1.2684089866972124,6.482443722708333E-7,4.785111E-8,,,Cas,1,3742,,14.791083881682072,,
3752,3760,4627,221,,62    Psc,,0.804836,7.299928,177.6199,111.61,3.41,-0.7,5.92,-0.327,G8III,1.104,172.283739,36.848083,22.568981,-2.116E-5,9.375E-5,2.82E-6,0.2107055676298026,0.1274077786562775,5.411005488680555E-7,1.6532146E-8,,62,Psc,1,3752,,117.70637907805683,,
3759,3765,4628,222,Gl 33,,96 G. Psc,0.806382,5.280615,7.4549,758.04,-1141.22,-10.0,5.74,6.378,K2V,0.89,7.258368,1.555495,0.686093,-1.198E-5,2.545E-5,-4.201E-5,0.21111031896421073,0.09216411608150625,3.675081624083333E-6,-5.532790685E-6,,,Psc,1,3759,,0.24479356661960658,,
3778,3786,4656,224,,63Del Psc,,0.811373,7.585079,95.4198,83.14,-50.48,32.0,4.44,-0.458,K5III,1.5,92.459279,19.940749,12.595285,2.662E-5,4.508E-5,-1.883E-5,0.21241702989832262,0.13238460457798126,4.030740940138889E-7,-2.44733945E-7,Del,63,Psc,1,3778,,132.8005886243731,,
3793,3801,4636,223,,25Nu  Cas,,0.813892,50.968168,126.2626,30.28,-9.82,9.0,4.9,-0.606,B9III,-0.091,77.715955,16.814743,98.08037,6.31E-6,2.033E-5,3.36E-6,0.21307640951384663,0.8895623384238488,1.4680158247222223E-7,-4.7608703E-8,Nu,25,Cas,1,3793,,152.1948650903652,,
3802,3810,4676,225,Gl 34.1,64    Psc,,0.816308,16.940644,23.4522,-2.33,-201.57,3.8,5.07,3.219,F8V...,0.502,21.92421,4.758056,6.833532,1.021E-5,1.95E-6,-2.079E-5,0.21370890015861088,0.29567001015931876,-1.1296158756944445E-8,-9.77238935E-7,,64,Psc,1,3802,,4.491588901059317,,
3814,3821,4614,219,Gl 34A,24Eta Cas,,0.81826,57.815187,5.9531,1087.11,-559.65,8.2,3.46,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,1.105E-5,3.451E-5,-1.5E-6,0.2142198755075235,1.0090653769770737,5.270458002687499E-6,-2.713259763E-6,Eta,24,Cas,1,3814,Gl  34,1.2752637064597296,Eta,3.507
3825,3834,4732,228,,,,0.82054,-24.136672,57.9039,77.47,-59.62,23.0,5.9,2.086,K0III,0.944,51.627156,11.264202,-23.677836,9.65E-6,2.436E-5,-2.489E-5,0.21481684137013535,-0.421264391151765,3.755851583263889E-7,-2.89045916E-7,,,Cet,1,3825,,12.752637064597302,,
3841,3849,4730,227,,,,0.823782,-13.561274,85.1064,103.34,-105.83,4.0,5.59,0.94,K3III,1.325,80.81705,17.704811,-19.956193,-1.524E-5,4.031E-5,-4.34E-5,0.215665531806503,-0.2366888864352825,5.010064574861111E-7,-5.13078318E-7,,,Cet,1,3841,,36.643757464783334,,
3871,3881,4727,226,,35Nu  And,,0.830234,41.078911,189.3939,22.68,-18.05,-24.0,4.53,-1.857,B5V SB,-0.136,139.406857,30.787155,124.45018,-1.192E-5,1.869E-5,-2.862E-5,0.21735479311274905,0.7169622462973962,1.0995574275E-7,-8.7508869E-8,Nu,35,And,1,3871,,481.72590355916344,,
3875,3885,4757,230,,65    Psc,,0.831433,27.710286,88.574,86.54,-10.2,5.0,5.55,0.813,F5III+...,0.398,76.565167,16.93417,41.187019,-1.62E-6,3.77E-5,-1.5E-6,0.2176686821303926,0.4836357313037937,4.195577591527778E-7,-4.9450995E-8,,65,Psc,1,3875,,41.19077848677376,,
3899,3909,4813,235,Gl 37,19Phi2Cet,,0.835443,-10.644326,15.753,-224.67,-228.44,8.2,5.17,4.183,F7IV-V,0.514,15.113168,3.359263,-2.909778,8.62E-6,-1.566E-5,-1.869E-5,0.2187183562296591,-0.18577852869824624,-1.0892308961041666E-6,-1.107508371E-6,Phi-2,19,Cet,1,3899,,1.8484171953696558,,
3941,3951,4775,233,,,,0.845442,64.247549,196.0784,29.39,-12.85,3.0,5.35,-1.112,A4V comp SB,0.528,83.114586,18.702813,176.603851,5.9E-6,2.996E-5,-2.54E-6,0.22133607975898126,1.1213312748876263,1.4248674071527777E-7,-6.2298557E-8,,,Cas,1,3941,,242.54928571094206,,
4095,4104,5098,247,,,,0.877951,-24.005844,171.2329,37.32,33.58,34.0,5.47,-0.698,K1III,1.275,152.3085,35.637464,-69.662774,3.491E-5,3.998E-5,1.132E-5,0.22984696715907388,-0.41898101749621125,1.8093246558333334E-7,1.62800433E-7,,,Cet,1,4095,,165.6532649318019,,
4137,4147,5112,248,,20    Cet,,0.883471,-1.14426,179.8561,6.49,-16.29,16.0,4.78,-1.495,M0III,1.55,175.031944,41.221192,-3.591689,1.435E-5,9.19E-6,-1.453E-5,0.23129206931356885,-0.019971107041295,3.1464407868055554E-8,-7.8976148E-8,,20,Cet,1,4137,,345.1437393358564,,
4142,4151,5015,244,Gl 41,,,0.884511,61.12397,18.7441,-68.45,169.72,20.8,4.8,3.436,F8V,0.54,8.810315,2.077392,16.413746,-1.72E-6,-6.8E-6,2.608E-5,0.23156442126906202,1.0668145247255576,-3.3185496434027776E-7,8.22825778E-7,,,Cas,1,4142,,3.677900704223862,,
4257,4267,5267,254,,66    Psc,,0.909785,19.188417,108.1081,11.05,-7.69,10.0,5.8,0.631,A1Vn,-0.016,99.219532,24.089496,35.532538,9.31E-6,8.22E-6,-4.4E-7,0.2381811867542274,0.33490106178099505,5.3571911701388894E-8,-3.7282172E-8,,66,Psc,1,4257,,48.70796664925366,,
4273,4283,4853,240,,,,0.914667,83.707435,87.7193,62.0,-10.71,12.0,5.59,0.875,A4V,0.105,9.340128,2.280543,87.190914,-5.5E-7,2.701E-5,1.17E-5,0.239459154114217,1.4609703566689811,3.0058448194444445E-7,-5.1923545E-8,,,Cep,1,4273,,38.904514499428046,,
4278,4288,5286,258,,36    And,,0.916139,23.628335,37.9795,137.06,-45.58,2.0,5.46,2.562,K1IV,1.012,33.799462,8.265744,15.222273,-9.1E-7,2.576E-5,-6.87E-6,0.2398445862492675,0.41239224444184375,6.644856305694446E-7,-2.20978075E-7,,36,And,1,4278,,8.226213938831098,,
4282,4292,5234,253,,26Ups1Cas,,0.916715,58.972698,100.7049,-32.24,-40.69,-23.0,4.83,-0.185,K2III,1.216,50.420166,12.338344,86.296046,8.5E-6,-1.412E-5,-3.04E-5,0.23999543934060716,1.0292677418814975,-1.5630393061111114E-7,-1.97270686E-7,Ups-1,26,Cas,1,4282,,103.2761405761398,,
4336,4346,5384,263,,,,0.928444,-7.347149,184.5018,-6.99,-44.82,2.0,5.88,-0.45,K5III,1.52,177.607993,44.041271,-23.59424,-1.5E-6,-6.81E-6,-4.002E-5,0.24306619747583263,-0.12823193831804625,-3.388847627083334E-8,-2.17293491E-7,,,Cet,1,4336,,131.82567385564073,,
4361,4371,5437,267,,22Phi3Cet,,0.933747,-11.266526,168.9189,-26.79,-8.01,-26.0,5.35,-0.788,K4III,1.505,160.738174,40.095029,-33.002182,-2.124E-5,-2.791E-5,-1.24E-6,0.24445447853613106,-0.19663797879378125,-1.2988158502083333E-7,-3.8833575E-8,Phi-3,22,Cet,1,4361,,179.9699516577357,,
4412,4422,5395,265,,28Ups2Cas,,0.944432,59.181056,61.2745,-92.56,-45.33,-47.0,4.62,0.684,G8III-IV,0.957,30.437701,7.68286,52.6216,-5.94E-6,-2.986E-5,-4.818E-5,0.2472518134940012,1.0329042740471412,-4.4874354272222224E-7,-2.19766041E-7,Ups-2,28,Cas,1,4412,,46.38739667560309,,
4417,4427,5394,264,,27Gam Cas,Cih,0.945143,60.71674,168.3502,25.65,-3.82,-7.0,2.15,-3.981,B0IV:evar,-0.046,79.836717,20.168018,146.837047,-5.89E-6,2.01E-5,-7.77E-6,0.2474379511037043,1.0597070289510324,1.243547090625E-7,-1.8519882E-8,Gam,27,Cas,1,4417,,3407.218616593573,Gam,2.173
4426,4436,5448,269,,37Mu  And,,0.945885,38.499345,39.7772,152.78,36.82,8.0,3.86,0.862,A5V,0.13,30.180673,7.630372,24.761577,-5.3E-6,2.905E-5,1.065E-5,0.2476321701104851,0.6719403219484738,7.406983411527778E-7,1.78508397E-7,Mu,37,And,1,4426,,39.37313537008504,,
4430,4440,5408,266,,,,0.946377,60.362836,165.0165,27.37,-4.77,-5.0,5.56,-0.528,B8V,-0.054,79.109772,20.011564,143.428072,-4.61E-6,2.142E-5,-6.33E-6,0.24776089906816323,1.053530233650895,1.3269350436805557E-7,-2.3125612E-8,,,Cas,1,4430,,141.64459272385145,,
4453,4463,5516,271,,38Eta And,,0.953445,23.417648,70.4225,-43.72,-46.06,-10.0,4.4,0.161,G8III-IV,0.94,62.61915,15.963361,27.988017,6.5E-7,-1.524E-5,-1.849E-5,0.24961133334526506,0.40871506007966624,-2.1196054113888892E-7,-2.23305181E-7,Eta,38,And,1,4453,,75.09309424540648,,
4500,4510,5575,274,,68    Psc,,0.963931,28.992217,198.8072,5.28,-7.77,-1.0,5.44,-1.052,G6III,1.076,168.38599,43.418942,96.360017,1.38E-6,5.61E-6,-7.05E-6,0.2523565329839204,0.5060096383873075,2.5598162333333333E-8,-3.7670022E-8,,68,Psc,1,4500,,229.5091476024225,,
4542,4552,5608,275,,,,0.970615,33.950885,56.3698,35.25,-71.86,-17.0,5.99,2.235,K0,1.0,45.258028,11.754464,31.481435,-5.77E-6,8.45E-6,-2.6E-5,0.25410647834719596,0.5925547186127874,1.7089682239583333E-7,-3.4838711E-7,,,And,1,4542,,11.117317272815914,,
4562,4572,5550,273,,,,0.975285,66.351793,107.4114,43.44,-13.19,-10.0,5.97,0.815,A0III,-0.008,41.687986,10.881772,98.391506,-3.59E-6,2.244E-5,-1.212E-5,0.25532888877679977,1.158057256464415,2.106030628333333E-7,-6.3946924E-8,,,Cas,1,4562,,41.114972110452236,,
4567,4577,5737,280,,Alp Scl,,0.976766,-29.357449,238.0952,22.44,6.3,10.0,4.3,-2.584,B7IIIp,-0.154,200.770598,52.489589,-116.727788,5.52E-6,2.821E-5,1.32E-6,0.25571683893166175,-0.5123841447464662,1.0879218991666668E-7,3.0543261E-8,Alp,,Scl,1,4567,,941.0224835267508,Alp,4.308
4577,4587,5722,279,,23Phi4Cet,,0.978852,-11.379975,98.0392,-33.16,-15.02,-19.0,5.62,0.663,G7III,0.949,92.972978,24.361145,-19.344545,-1.58E-5,-2.043E-5,-3.16E-6,0.25626292331310585,-0.1986180401663725,-1.607642164722222E-7,-7.2819014E-8,Phi-4,23,Cet,1,4577,,47.293341491865164,,
4665,4675,5788,282,,,,1.000988,44.713243,119.0476,14.72,-25.24,17.0,5.69,0.311,B9.5Vn,-0.01,81.711387,21.91717,83.757114,1.963E-5,1.406E-5,1.88E-6,0.2620579674400206,0.7803933062889951,7.136457377777779E-8,-1.22366972E-7,,,And,1,4665,,65.40335094488948,,
4760,4770,6055,288,,Xi  Scl,,1.02174,-38.916527,157.4803,66.98,49.92,-31.0,5.59,-0.396,K1III,1.185,118.171698,32.386093,-98.926985,-1.422E-5,4.912E-5,4.957E-5,0.2674909403717783,-0.6792215343338462,3.247282032361111E-7,2.42018989E-7,Xi,,Scl,1,4760,,125.42958923023174,,
4842,4852,6178,293,,Sig Scl,,1.040674,-31.552005,71.2251,81.0,15.25,-8.0,5.5,1.237,A1/A2IV,0.083,58.456761,16.332571,-37.270081,-1.159E-5,2.58E-5,8.77E-6,0.27244771211696095,-0.5506863740767475,3.9269908125000004E-7,7.3934086E-8,Sig,,Scl,1,4842,,27.87404520323769,Sig,5.51
4879,4889,6118,291,,69Sig Psc,,1.046971,31.804263,132.9787,15.53,-30.38,10.0,5.5,-0.119,B9.5V,-0.043,108.793748,30.58991,70.082353,1.559E-5,1.478E-5,-1.125E-5,0.2740963678011902,0.5550891022440351,7.529156459027778E-8,-1.47286396E-7,Sig,69,Psc,1,4879,,97.18517029401686,,
4893,4903,6116,290,,39    And,,1.048407,41.345157,107.2961,-16.96,-16.95,4.0,5.95,0.797,A5m,0.161,77.536715,21.832696,70.879137,1.095E-5,-6.08E-6,-3.92E-6,0.27447236553649806,0.7216091249607175,-8.222440022222222E-8,-8.2175918E-8,,39,And,1,4893,,41.80228289540325,,
4896,4906,6186,294,,71Eps Psc,,1.049058,7.890135,55.7414,-80.57,25.88,7.0,4.27,0.539,K0III,0.952,53.144471,14.974142,7.651854,1.181E-5,-1.929E-5,7.91E-6,0.2746427451241538,0.137708841860575,-3.90614382423611E-7,1.2546978E-7,Eps,71,Psc,1,4896,,53.01515066784589,,
4904,4914,6203,296,,25    Cet,,1.050705,-4.836601,102.2495,-117.05,-102.91,15.0,5.4,0.352,K0III-IV,1.106,98.055173,27.673943,-8.621115,2.633E-5,-5.285E-5,-5.212E-5,0.27507380559888545,-0.0844146045653825,-5.674744130902778E-7,-4.98921758E-7,,25,Cet,1,4904,,62.97961479295171,,
4951,4962,6130,292,,,,1.06028,61.074823,613.4969,-1.54,-2.96,-1.0,5.92,-3.019,F0II,0.512,285.369847,81.312305,536.964426,8.19E-6,-2.43E-6,-5.15E-6,0.2775805576713566,1.065956743433265,-7.466130680555555E-9,-1.4350484E-8,,,Cas,1,4951,,1404.7531026968777,,
4988,4998,6211,298,,,,1.06733,52.502161,326.7974,1.44,-61.03,-7.0,5.99,-1.581,K2,1.447,191.216023,54.866273,259.273261,6.891E-5,2.215E-5,-6.453E-5,0.27942640608652375,0.9163355700343463,6.981317E-9,-2.95881789E-7,,,Cas,1,4988,,373.59409225879995,,
5011,5021,6210,297,,,,1.072084,61.580184,80.7754,-79.86,-24.77,-16.0,5.83,1.294,F6V,0.569,36.938988,10.648654,71.040548,9.38E-6,-2.984E-5,-1.901E-5,0.2806709232432037,1.0747769612269549,-3.871722052916667E-7,-1.20088348E-7,,,Cas,1,5011,,26.448436268543603,,
5071,5081,6397,308,,72    Psc,,1.084821,14.946133,54.5852,6.94,53.33,4.0,5.64,1.955,F4II-III,0.42,50.625883,14.777494,14.078123,-2.1E-7,1.85E-6,1.469E-5,0.2840054664031075,0.2608592393224312,3.364606943055555E-8,2.58551135E-7,,72,Psc,1,5071,,14.387985782558452,,
5121,5131,6456,310,,74Psi1Psc,,1.094709,21.473181,84.317,44.3,-14.32,-3.0,5.33,0.7,A1Vn,0.003,75.264054,22.18089,30.865551,-5.8E-6,1.717E-5,-6.57E-6,0.28659421825902925,0.3747777155284588,2.147724604861111E-7,-6.9425319E-8,Psi-1,74,Psc,1,5121,,45.708818961487495,,
5122,5132,6457,311,,74Psi1Psc,,1.094919,21.465442,85.9107,53.93,-12.63,-4.0,5.55,0.88,A0Vn,-0.048,76.689465,22.605555,31.438147,-8.16E-6,2.101E-5,-6.39E-6,0.2866491987751568,0.37464264622028876,2.614600179236111E-7,-6.1231967E-8,Psi-1,74,Psc,1,5122,,38.72576449216173,,
5155,5164,6530,317,,28    Cet,,1.10143,-9.839354,180.8318,30.98,5.89,11.0,5.58,-0.706,A1V,0.009,170.81587,50.667538,-30.901693,3.75E-6,2.944E-5,3.16E-6,0.28835370420868456,-0.17172912513915625,1.501952782361111E-7,2.8555525E-8,,28,Cet,1,5155,,166.87835113653907,,
5285,5296,6706,329,,30    Cet,,1.129502,-9.78555,47.1476,149.04,16.99,22.0,5.71,2.343,F7IV,0.446,44.445274,13.539556,-8.013286,1.192E-5,3.924E-5,0.0,0.29570293345520815,-0.170790072263865,7.225663095000001E-7,8.2369844E-8,,30,Cet,1,5285,,10.064680664383255,,
5289,5300,6767,331,,Ups Phe,,1.129957,-41.486916,56.9476,36.0,7.85,14.0,5.21,1.433,A3V,0.159,40.806905,12.436518,-37.724964,8.74E-6,1.305E-5,-7.86E-6,0.29582212716309375,-0.7240832809936112,1.7453292499999998E-7,3.8057873E-8,Ups,,Phe,1,5289,,23.27019378848164,,
5299,5310,6695,328,,79Psi2Psc,,1.132544,20.739113,47.3037,85.43,-85.81,-2.0,5.56,2.186,A3V,0.121,42.308177,12.925365,16.750865,-8.9E-7,2.021E-5,-1.913E-5,0.29649942804286383,0.3619657978370837,4.1417632729861113E-7,-4.16018619E-7,Psi-2,79,Psc,1,5299,,11.63054323328467,,
5306,5317,6658,324,,41    And,,1.133559,43.942092,58.9623,160.96,-61.32,9.0,5.04,1.187,A3m,0.109,40.599499,12.415253,40.915823,4.52E-6,4.949E-5,-6.23E-6,0.29676505211587695,0.766934184732205,7.803561002222223E-7,-2.97287748E-7,,41,And,1,5306,,29.187708481971423,,
5325,5336,6582,321,Gl 53A,30Mu  Cas,,1.137477,54.92034,7.554,3421.44,-1599.27,-98.1,5.17,5.779,G5Vp,0.704,4.149699,1.274102,6.181126,-4.604E-5,1.1693E-4,-1.1576E-4,0.29779075758043,0.9585407670521963,1.6587609192E-5,-7.753479749E-6,Mu,30,Cas,1,5325,Gl  53,0.4250108331760469,,
5335,5346,6763,330,,80    Psc,,1.1395,5.649819,35.2113,-248.4,-165.49,7.0,5.51,2.777,F0III-IV,0.334,33.492635,10.298877,3.466496,2.193E-5,-3.762E-5,-2.741E-5,0.2983203305746531,0.09860794471610874,-1.2042771825E-6,-8.02318159E-7,,80,Psc,1,5335,,6.748387308707568,,
5350,5361,6676,326,,,,1.142627,58.263449,184.8429,17.15,-12.39,-4.0,5.77,-0.564,B8V,-0.019,92.912041,28.653509,157.204368,2.44E-6,1.683E-5,-9.32E-6,0.2991390845235294,1.0168890214013686,8.314554621527778E-8,-6.0068415E-8,,,Cas,1,5350,,146.4198642935277,,
5353,5364,6805,334,NN 3075,31Eta Cet,,1.143164,-10.182264,37.9939,215.81,-138.33,12.9,3.46,0.561,K2III,1.161,35.733354,11.025427,-6.716585,-3.61E-6,4.048E-5,-2.741E-5,0.29927957191853505,-0.177714035124185,1.0462764040069444E-6,-6.70642764E-7,Eta,31,Cet,1,5353,,51.95172830110675,,
5361,5372,5848,285,,,,1.145613,86.25709,85.9107,80.34,-11.36,9.0,4.24,-0.43,K2II-III,1.213,5.357793,1.65718,85.727534,-4.8E-6,3.354E-5,8.88E-6,0.2999207391189709,1.5054702290952027,3.8949931095833337E-7,-5.5074834E-8,,,Cep,1,5361,,129.4195841449985,,
5423,5434,6811,335,,42Phi And,,1.158368,47.241792,219.7802,3.81,-13.02,-2.2,4.26,-2.45,B7III,0.012,142.401313,44.559066,161.368161,7.05E-6,6.46E-6,-1.107E-5,0.3032600026247607,0.8245248216760163,1.8471401229166666E-8,-6.3122741E-8,Phi,42,And,1,5423,,831.7637711026708,,
5436,5447,6860,337,Gl 53.3,43Bet And,Mirach,1.162194,35.620558,60.5327,175.59,-112.23,-0.8,2.07,-1.84,M0IIIvar,1.576,46.946371,14.741814,35.255129,2.23E-6,5.471E-5,-2.725E-5,0.30426179273798976,0.6216960120690613,8.512843416875E-7,-5.44106393E-7,Bet,43,And,1,5436,,474.2419852602448,,
